,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
196433,230-2019-2020-06-0007,Bio-Mine Ltd.,Sudbury,Regional Economic Growth through Innovation  (REGI),"The goal of REGI is to provide streamlined, nationally consistent and yet regionally tailored support for business productivity and scale-up, particularly for small and medium-sized enterprises (SMEs) and women entrepreneurs and other underrepresented groups, and assist the enhancement of regional industrial and technology clusters and regional innovation ecosystems. ",,511677,508907,5/31/19,4/30/21,Develop a pilot plant system to test the efficacy of proprietary bio-technologies to treat waste water from various mine tailings ponds. Portable Bio-Remediation Mini Plant.,"Northern Ontario's businesses are innovative and growing; and Regional Innovation Ecosystems are strong, dynamic and inclusive. ",Agreement Type is C 2017/18 to 2021/22,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196545,230-2019-2020-09-0031,Sault Ste. Marie Innovation Centre (SSMIC),Sault Ste. Marie,Regional Economic Growth through Innovation  (REGI),Business Management Capacity,,511968,660000,7/1/19,6/30/22,To implement the Business Technology Improvement Fund providing businesses with access to capital to adopt digital technology and e-commerce solutions.,,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196546,230-2019-2020-09-0032,Northwestern Ontario Innovation Centre,Thunder Bay,Regional Economic Growth through Innovation  (REGI),Business Management Capacity,,511970,1000000,7/1/19,6/30/22,Financial assistance to small and medium-sized enterprises (SMEs) to acquire new innovative technology in support of business activities.,,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196547,230-2019-2020-09-0033,North Eastern Ontario Communications Network Inc.(NEOnet),South Porcupine,Regional Economic Growth through Innovation  (REGI),Business Management Capacity,,511971,1000000,7/1/19,6/30/22,Provide contributions and support to small and medium-sized enterprises (SMEs) to adopt technologies in order to accelerate business scale up and growth and improve productivity.,,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196556,230-2019-2020-09-0045,Fair Finance Fund Inc.,Warren,Regional Economic Growth through Innovation  (REGI),Access to Capital,,512108,418125,10/1/19,9/30/22,Equity contribution to the Northern Ontario component of new provincial Social Finance fund for food and farm social enterprises - aimed at leveraging private sources - includes regional admin costs.,,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196439,230-2019-2020-06-0012,Northern Centre for Advanced Technology Inc.,Sudbury,Regional Economic Growth through Innovation  (REGI),"The goal of REGI is to provide streamlined, nationally consistent and yet regionally tailored support for business productivity and scale-up, particularly for small and medium-sized enterprises (SMEs) and women entrepreneurs and other underrepresented groups, and assist the enhancement of regional industrial and technology clusters and regional innovation ecosystems. ",,511723,1395000,3/1/19,6/30/20,"Underground Centre Expansion-build and furnish a new 10,000 s.f. building. The facility will offer offices, hot desks, entrepreneur incubator, and student learning facilities related to innovation.","Northern Ontario's businesses are innovative and growing; and Regional Innovation Ecosystems are strong, dynamic and inclusive. ",2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196568,230-2019-2020-09-0058,Heliene Inc.,Sault Ste. Marie,Regional Economic Growth through Innovation  (REGI),"Technology demonstration, adoption and adaption",,512207,650000,7/1/18,4/15/21,"Applied research and development of a cost-effective intelligent photovoltaic module for residential, light commercial users, and utility operator that need to pinpoint where outages have occurred.",,Agreement Type is C 2017/18 to 2021/22,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196427,230-2019-2020-09-0018,The Canadore College of Applied Arts and Technology,North Bay,Regional Economic Growth through Innovation  (REGI),Ecosystem Development,,511859,378000,10/1/19,12/31/22,Hire an industry liaison and research technician for three years to facilitate industry-academic Research & Development (R&D) projects.,,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196553,230-2019-2020-09-0038,Northern Centre for Advanced Technology Inc.,Sudbury,Regional Economic Growth through Innovation  (REGI),Innovation Capacity Building (Capital),,512005,90000,7/15/19,3/15/20,"The Regional Innovation Centre would develop a space that would support the burgeoning software, gaming, studio and app development sector.",,2018/19 to 2019/20,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196571,230-2019-2020-09-0108,Foraco Canada Ltd.,North Bay,Regional Economic Growth through Innovation  (REGI),Business Scale-up and Productivity ? Youth Internship,,512451,31500,12/1/19,2/28/21,To hire a clean tech drilling assistant Intern to provide on-site support of various drilling activities and in making recommendations to a digital format reporting.,,2019/20 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196569,230-2019-2020-09-0059,FPInnovations,Mattawa,Regional Economic Growth through Innovation  (REGI),Business Management Capacity,,512214,285000,7/31/19,9/30/20,Three-year project to support industry advisors in an enhanced role that connects research directly to small and medium enterprises to build high levels of technical capacity.,,2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196217,230-2019-2020-09-0020,Collège Boréal d'arts appliqués et de technologie,Sudbury,Regional Economic Growth through Innovation  (REGI),Ecosystem Development,,511884,363173,8/1/19,8/31/22,"Supporting salaries and benefits for a coordinator and event costs to foster research and development collaboration with the private sector to help it grow, innovate and commercialize.",,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196549,230-2019-2020-09-0076,947645 Ontario Inc.,North Bay,Regional Economic Growth through Innovation  (REGI),Targeted Manufacturing Initiative for Northern Ontario ? Productivity,,512336,219098,8/21/19,1/22/20,"Business expansion with the purchase of two new pieces of equipment, allowing the organization to grow the business, increase services and open up opportunities into new markets.",,Agreement Type is C ,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196548,230-2019-2020-09-0034,Sault Ste. Marie Innovation Centre (SSMIC),Sault Ste. Marie,Regional Economic Growth through Innovation  (REGI),Ecosystem Development,,511982,592097,9/30/19,9/30/22,"Agri-Food Innovation Ecosystem project for Algoma leading to technology adoption, export development and business scale-up.",,2019/20 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196473,230-2019-2020-06-0042,Lakehead University,Thunder Bay,Regional Economic Growth through Innovation  (REGI),"The goal of REGI is to provide streamlined, nationally consistent and yet regionally tailored support for business productivity and scale-up, particularly for small and medium-sized enterprises (SMEs) and women entrepreneurs and other underrepresented groups, and assist the enhancement of regional industrial and technology clusters and regional innovation ecosystems. ",,511969,31500,4/1/19,5/30/20,Intern to perform agriculture based industry driven research trials focused on implementation.,"Northern Ontario's businesses are innovative and growing; and Regional Innovation Ecosystems are strong, dynamic and inclusive. ",2018/19 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196538,230-2019-2020-09-0026,Blue Sky Economic Growth Corporation,North Bay,Regional Economic Growth through Innovation  (REGI),Business Management Capacity,,511913,890000,8/21/19,7/20/22,Provide businesses in Blue Sky's service delivery area with access to capital to adopt broadband and e-business and marketing solutions and acquire digital technology to grow their businesses.,,2018/19 to 2022/23,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196398,230-2018-2019-04-0166,Centre For Excellence In Mining Innovation Inc.,Sudbury,Regional Economic Growth through Innovation  (REGI),"The goal of REGI is to provide streamlined, nationally consistent and yet regionally tailored support for business productivity and scale-up, particularly for small and medium-sized enterprises (SMEs) and women entrepreneurs and other underrepresented groups, and assist the enhancement of regional industrial and technology clusters and regional innovation ecosystems. ",,511764,415000,6/12/18,4/15/19,To complete the development of multi-million dollar funding proposals and deliver targeted commercialization support services over a 6-month period.,"Northern Ontario's businesses are innovative and growing; and Regional Innovation Ecosystems are strong, dynamic and inclusive. ","Multi-Year Grant or Contribution, 2018/19 to 2019/20; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
